epoch,train_loss,train_acc,test_loss,test_acc
20,0.569493447189331,83.442,0.6322826483488083,82.19
21,0.46988464525699614,86.428,0.7094965237379074,80.93
22,0.4654458185386658,86.654,0.7035558213949203,81.91
23,0.44553440453052523,87.39,0.6988824944734573,81.87
24,0.4294628335893154,87.76,0.6939311497211457,81.71
