epoch,train_loss,train_acc,test_loss,test_acc
2,1.0747935013580323,61.826,1.0085574967384339,63.85
3,0.9577019193840027,66.366,0.9911576292037964,65.0
4,0.8735488192367554,69.102,0.9344232242584228,67.43
5,0.8049196832656861,71.648,0.9611314089775086,66.13
6,0.7540731733989715,73.546,0.855578860282898,70.59
7,0.7054060093307495,75.236,0.8656647798538208,69.88
